filepath,label,label_id,split,img_mode,md5,fg_r,fg_g,fg_b,bg_r,bg_g,bg_b,fg_brightness,bg_brightness,lum_contrast,noise_std,sharpness,area_frac,extent,bbox_aspect,circularity,solidity,eccentricity,radial_mean,radial_cv,radial_min_max,n_vertices
train/circle/circle_0190.png,circle,0,train,RGB,c69068a0db794094f5c8cf3947d66c3d,54.476868,143.68149,188.37723,125.0,4.0,78.0,122.10462,48.614998,73.489624,2.861597776412964,253.69454956054688,0.13720703125,0.8005698005698005,0.9629629629629629,1.2896823019117174,1.0544090056285178,0.09482414152284056,0.5515536994671294,0.011195116224552734,0.9594934927189109,1
train/circle/circle_0599.png,circle,0,train,RGB,f49cf1777879b7e54beed2c3397cf156,191.55035,241.44049,60.174976,35.0,114.0,1.0,205.85907,77.496994,128.36208,7.162935733795166,1346.192138671875,0.239990234375,0.7584876543209876,1.0,1.3128645248074986,1.0309386470896695,0.10537562326484745,0.5578078526722665,0.007963883820639462,0.9703739667533143,0
train/cross/cross_0323.png,cross,5,train,RGB,53ec8d12d47aa58d422161eca4608a71,225.45552,13.550911,39.997856,34.0,167.0,181.5,79.92534,128.886,48.960663,5.374912261962891,442.31756591796875,0.227783203125,0.5980769230769231,0.975,0.8141960960552981,0.7791231732776619,0.09474679364677017,0.5648410765559354,0.16959871564940548,0.5877891190332826,4
train/pentagon/pentagon_0441.png,pentagon,4,train,RGB,77575cb943ae788cbccba67c71b7db2f,106.55129,165.0,236.51813,192.0,44.0,72.0,155.67691,91.444,64.23291,2.591022253036499,100.25047302246094,0.235595703125,0.7048940832724616,1.0,1.188760674723597,1.0200845665961946,0.11666005706007442,0.5610232485802602,0.043734284471266045,0.8820106882944572,5
train/cross/cross_0033.png,cross,5,train,RGB,9e0f215bcd3602eddd8ce93885d12f75,117.9348,223.02199,146.28516,213.0,83.0,221.0,182.85294,137.602,45.25093,6.3040313720703125,478.8011474609375,0.310791015625,0.5412414965986394,0.9795918367346939,0.5600990788865469,0.7879913339523368,0.10396774762889106,0.5649834039476633,0.17093086981078306,0.5928141344749254,4
train/star/star_0699.png,star,3,train,RGB,2594399a9449404461dcecae712c8a3f,20.517157,170.92157,21.232843,86.0,213.0,234.0,108.88614,177.421,68.53487,10.089821815490723,1161.111328125,0.099609375,0.4533333333333333,1.0,0.6191376899719747,0.7151621384750217,0.19363623788208048,0.555998804272992,0.17665220011120564,0.5918566730554478,5
train/star/star_0329.png,star,3,train,RGB,547ee6215f4d3db984199605b73432a8,130.34879,36.99157,100.54584,212.0,138.0,227.0,72.150566,170.27202,98.12145,7.056588649749756,1217.468994140625,0.231689453125,0.42980072463768115,0.9583333333333334,0.544443284926329,0.6549344375431332,0.11619442080550416,0.5788632181219258,0.18335082519649706,0.5776205805676266,5
train/cross/cross_0126.png,cross,5,train,RGB,5e3dc1eba704585dfa9987688e760d76,63.19919,106.587395,49.123985,225.0,178.5,123.0,87.0635,186.0765,99.01301,11.86192798614502,1839.77978515625,0.1201171875,0.5655172413793104,0.9666666666666667,0.7632906595387592,0.8085456039441249,0.1328875164837868,0.5498123053616414,0.18184255838464264,0.5472738239738922,4
train/star/star_0321.png,star,3,train,RGB,724af268e53a18e9ea64484dbc505611,116.436264,52.66923,233.8011,242.0,41.0,48.0,92.384605,101.897,9.512398,11.037066459655762,1114.5291748046875,0.22216796875,0.4302600472813239,0.9574468085106383,0.536470128498138,0.6535008976660682,0.12438736756232606,0.5734048760587681,0.181994994772436,0.577233495471069,5
train/triangle/triangle_0641.png,triangle,2,train,RGB,843a299d5e76597b2bb7428522ad9bb9,165.06516,121.84844,66.54391,48.0,88.0,119.0,128.46552,79.574005,48.89151,5.492003917694092,381.35675048828125,0.17236328125,0.5021337126600285,0.9736842105263158,0.8871857653736688,1.017291066282421,0.12654567421666515,0.5534681774402824,0.20288519668994226,0.5726698702011733,3
train/cross/cross_0290.png,cross,5,train,RGB,b6efef552c8a5bdebb02b3207d1f9e9a,76.01891,100.94438,198.57397,208.0,14.0,64.0,104.621445,77.70599,26.915451,11.052380561828613,1047.527587890625,0.219482421875,0.6394025604551921,0.9736842105263158,0.884733901034381,0.7991111111111113,0.08940889158036802,0.5625555223750237,0.16050836076483396,0.6051590912198186,4
train/triangle/triangle_0484.png,triangle,2,train,RGB,d2d88dfabebe16873ed66b32635f1ce5,46.568264,209.93358,171.70848,134.0,128.0,229.0,156.72969,141.308,15.421692,4.8899617195129395,219.58660888671875,0.066162109375,0.5122873345935728,1.0,0.9459684545806638,1.0343511450381682,0.24510171613354897,0.5367089608230415,0.20632069650220913,0.5495765412834275,3
train/square/square_0325.png,square,1,train,RGB,4f6028dc867fdb6cc6680c8878d5ef9d,23.216354,166.79216,76.269165,221.0,171.0,170.0,113.54337,185.836,72.292625,2.409714460372925,124.55152130126953,0.143310546875,0.7229064039408867,0.9655172413793104,0.9973579706094965,1.029824561403509,0.12581202119247625,0.5546220991351526,0.08873701272576402,0.767324635308635,4
train/square/square_0284.png,square,1,train,RGB,098db8d94de020f51e40f724647b45c8,57.765152,165.43687,8.698233,246.0,247.0,60.0,115.37483,225.383,110.00816,3.2698259353637695,697.3111572265625,0.193359375,0.5633001422475107,0.9736842105263158,1.1027773436644168,1.0232558139534884,0.19518778982164786,0.5599790478951088,0.09279957129761282,0.766345477749235,4
train/cross/cross_0643.png,cross,5,train,RGB,5f4492d052939ef62f021f42ff6e1ff2,99.48387,82.34476,160.23991,26.0,5.0,78.0,96.349396,19.601,76.7484,6.4280877113342285,496.5103759765625,0.12109375,0.6326530612244898,1.0,0.8234799609884166,0.7916999201915405,0.15730635204756588,0.5480494133853993,0.18860021037188676,0.5506551346102607,4
train/cross/cross_0605.png,cross,5,train,RGB,59f5f0f65038c269779efbe3e57884fe,147.72589,137.32149,100.19966,247.0,211.0,54.0,136.20052,203.866,67.66548,5.952905654907227,556.4161376953125,0.144287109375,0.5267379679144385,0.9705882352941176,0.6866424771713743,0.8095890410958902,0.13208470915705126,0.5482758426610065,0.19180178008158696,0.5500097613660124,4
train/pentagon/pentagon_0470.png,pentagon,4,train,RGB,45ec9247a95e0a858171d93a41ee36df,52.251144,156.97433,246.40147,144.0,74.5,166.0,135.8568,105.7115,30.145294,5.746232509613037,291.697509765625,0.266357421875,0.6993589743589743,0.975,1.1754038357565741,1.019626168224299,0.12093043799770822,0.5617468124201821,0.04954980244492881,0.8523533217931694,5
train/triangle/triangle_0483.png,triangle,2,train,RGB,ac96e5858dd5de8da580580f5005c225,242.93483,168.55956,50.920223,102.0,63.0,203.0,177.38687,90.620995,86.76588,7.123968124389648,889.1231689453125,0.21728515625,0.49280177187153934,0.9767441860465116,0.8605778583240076,1.0188895248998284,0.062283942291860274,0.5617735771000562,0.20905012849778018,0.5516127560799581,3
train/star/star_0089.png,star,3,train,RGB,3e8abac25f66371a043230913999cbe2,172.72577,67.68172,70.78084,244.0,14.0,190.0,99.44319,102.834,3.390808,8.930037498474121,699.0670166015625,0.2216796875,0.4199814986123959,0.9787234042553191,0.5426998581611218,0.649731663685152,0.13601395438583957,0.5684113049326485,0.18744733560984533,0.5928561317581591,5
train/pentagon/pentagon_0825.png,pentagon,4,train,RGB,e6331b22ec59793e8b90f054e88d79f8,159.39621,138.4891,239.97914,230.0,75.0,129.0,156.3102,127.501,28.809196,11.1992769241333,1147.7423095703125,0.257568359375,0.6936226166995397,1.0,1.1579632280677585,1.0168674698795181,0.11108939919856496,0.5609457858942856,0.05105177640981045,0.8599238032526954,5
train/circle/circle_0829.png,circle,0,train,RGB,a256499b0e630e920beed933080e253f,120.26131,122.96339,54.73223,254.5,243.0,165.0,114.37711,237.54651,123.169395,2.338921546936035,874.5340576171875,0.340087890625,0.7713178294573644,0.9767441860465116,1.2787606301264554,1.0253956569746043,0.08570884471529223,0.5585535397798367,0.0040365099422346425,0.9854772693206146,0
train/square/square_0502.png,square,1,train,RGB,a290a4c4d16123aed8dc09ed2596c16b,51.133602,221.03543,234.11842,4.0,10.0,84.5,171.72624,16.699001,155.02724,7.1161017417907715,2259.503662109375,0.2412109375,0.5221987315010571,0.9772727272727273,1.435492446177064,1.0169840452907875,0.09241632856137147,0.560100583206606,0.09018303476047587,0.7657095314894272,4
train/pentagon/pentagon_0186.png,pentagon,4,train,RGB,8620874884541f12cd31c20213d9ea22,52.2786,206.08118,173.38191,190.0,178.0,66.5,156.36649,168.87698,12.510498,2.1280136108398438,46.17401123046875,0.13232421875,0.6922094508301405,0.9310344827586207,1.1791850541865463,1.038314176245211,0.2214633005679726,0.5547781452013972,0.055059073504806516,0.8322758031443309,5
train/pentagon/pentagon_0859.png,pentagon,4,train,RGB,eecbe8827a58675d7d32b3e8d8da1f8c,168.98984,184.86682,189.73138,15.0,1.0,229.0,180.67416,31.178001,149.49615,7.983560085296631,847.8465576171875,0.21630859375,0.7031746031746032,0.9722222222222222,1.1833143122883454,1.0213256484149855,0.12254307532059965,0.5580961322582219,0.04733676354766538,0.8675491351130661,5
train/star/star_0059.png,star,3,train,RGB,bb8032acf7bf78d85fd28b7d7895d9c0,182.87375,223.70941,237.24449,24.0,103.0,233.0,213.04254,94.199005,118.84354,5.7834248542785645,1441.65576171875,0.24365234375,0.42431972789115646,0.9795918367346939,0.5428167361984899,0.6533551554828151,0.11958227028442933,0.5742247336533018,0.1834653559811671,0.5803115854324615,5
train/square/square_0721.png,square,1,train,RGB,06883c8d150b00316e1868e66aecc9d2,93.479965,20.357372,70.42388,201.0,121.0,142.0,47.92861,147.31401,99.3854,7.5354905128479,632.3419799804688,0.3046875,0.6446280991735537,1.0,0.9723374373314696,1.0121654501216546,0.13908044209605985,0.5636582306637837,0.09094094395679488,0.7678387904847489,4
train/square/square_0295.png,square,1,train,RGB,188de03b7903ca86b3fdd450665c7847,5.365854,36.913525,149.67627,23.0,252.0,242.0,40.335724,182.38899,142.05327,9.51147174835205,1160.652587890625,0.110107421875,0.8913043478260869,0.9565217391304348,0.9558834790141728,1.0415704387990763,0.17492461310620414,0.5497618161513411,0.0897621148931473,0.748170509103016,4
train/cross/cross_0055.png,cross,5,train,RGB,60fcc03126a94bf3121e8f5b8edafef6,166.9267,228.59686,132.87434,78.0,82.5,100.0,199.24512,83.149506,116.09561,7.4406418800354,978.946044921875,0.1865234375,0.6608996539792388,1.0,0.9411535290039669,0.8025210084033615,0.154616729759645,0.5552656785860681,0.1763650785497041,0.5802824570802406,4
train/cross/cross_0892.png,cross,5,train,RGB,1a2627222e1adeda30c436c2c98131e1,231.92609,15.769566,29.57826,221.0,50.5,249.0,81.97456,124.108505,42.13394,9.636845588684082,1053.9046630859375,0.1123046875,0.5665024630541872,0.9655172413793104,0.7815752410227742,0.8070175438596491,0.16486950213831367,0.5505744259063304,0.18007856729025398,0.5646926609592191,4
train/triangle/triangle_0424.png,triangle,2,train,RGB,9afcf354c92fd0889c47e1bfbdc0e688,181.7735,150.73077,92.42308,121.0,30.0,232.0,153.36546,80.237,73.12846,9.629045486450195,1120.2415771484375,0.17138671875,0.48614958448753465,1.0,0.8821592171279257,1.0137184115523465,0.19997966732480368,0.5571461940588809,0.20146972011512831,0.5642580803394214,3
train/pentagon/pentagon_0383.png,pentagon,4,train,RGB,00cc45424fbdce7dcc880c3c291fcf0a,4.7369184,118.00727,248.31976,47.0,140.0,74.0,98.995056,104.669,5.6739426,2.7426364421844482,67.22062683105469,0.16796875,0.6935483870967742,0.96875,1.2252923728284983,1.0307116104868914,0.14033965757861291,0.5582714482997032,0.047793069745356034,0.8550686405172836,5
train/square/square_0655.png,square,1,train,RGB,a0c4b29fa42f6a96c4a4e53d97aa7ab0,229.44164,130.66342,25.622568,229.0,54.0,249.0,148.22346,128.555,19.668472,8.019612312316895,657.982666015625,0.12548828125,0.5348595213319459,1.0,1.4388760293560203,1.024925224327019,0.14359923177295364,0.5527383264967785,0.08909779714942292,0.7518731751296167,4
train/star/star_0042.png,star,3,train,RGB,3101d87230b8cb2bb6ccc433a78ed49d,188.08284,213.49704,208.41124,1.0,37.0,141.0,205.3184,38.092,167.22641,3.6395606994628906,1510.3934326171875,0.08251953125,0.48148148148148145,0.9629629629629629,0.6473758981333262,0.7355821545157781,0.20270113772441228,0.5473315029044589,0.1814808609962221,0.5789414941279993,5
train/circle/circle_0374.png,circle,0,train,RGB,4df98a0dadbd4c912cb025e365337ae7,189.39978,195.51431,81.188324,22.0,162.0,241.0,180.65291,129.14601,51.506897,10.36972427368164,1168.0887451171875,0.2216796875,0.7854671280276817,1.0,1.2913382206696284,1.0359383913291502,0.06833854811770106,0.5558194213945103,0.0058967246805558485,0.9789222089567082,0
train/circle/circle_0120.png,circle,0,train,RGB,6b3386e9648a7f9dc17b6e7405e06906,12.228051,231.7955,229.14133,159.0,26.0,174.0,165.84227,82.639,83.20327,10.082043647766113,1169.940673828125,0.22802734375,0.7624489795918368,1.0,1.3004975239678853,1.0326147042564953,0.138042627788593,0.5570456242698469,0.008011228811035514,0.9679681219834521,0
train/cross/cross_0238.png,cross,5,train,RGB,dc9859b05202f84cd47cfbac94a6f987,152.04514,45.095287,146.81946,169.0,246.0,158.0,88.669846,212.945,124.27516,4.2471089363098145,922.9421997070312,0.243408203125,0.5392103839913467,1.0,0.5719809853230242,0.7922129519268971,0.1220835906471675,0.5624778487557112,0.17224937238638147,0.5528362933996593,4
train/square/square_0713.png,square,1,train,RGB,6af9b01aaa00541fe045158accc41950,87.161255,46.586784,81.13662,7.0,242.0,97.0,62.657234,155.205,92.54777,3.963855028152466,592.015625,0.218017578125,0.5724358974358974,0.975,1.0786013993292638,1.0293948126801153,0.11827123345456714,0.5621613598119783,0.09315475554483678,0.766080912014036,4
train/star/star_0459.png,star,3,train,RGB,7b1b45e57106d3b66e1155d4668d08b8,150.01697,212.9047,188.07964,78.0,131.0,3.0,191.27121,100.561005,90.710205,2.415046453475952,628.130615234375,0.18701171875,0.43448667044809985,0.9534883720930233,0.5524471929866032,0.65610278372591,0.10902071568321674,0.5665230634964784,0.1823840678600382,0.5807092386436412,5
train/circle/circle_0712.png,circle,0,train,RGB,49ed2ec500489db2058c5925cd2c958f,223.89104,228.0037,218.15236,77.5,15.0,41.0,225.65096,36.651497,188.99945,6.506550312042236,817.2310791015625,0.264404296875,0.7702702702702703,0.9736842105263158,1.2828145325053917,1.0284900284900285,0.08782682443449195,0.5581601951499061,0.006030896060590805,0.9767001902120259,0
train/pentagon/pentagon_0842.png,pentagon,4,train,RGB,7d35a7d710c404ba731db43d8e7fec9c,27.686546,216.14424,164.08876,212.0,205.0,91.0,153.86107,194.09698,40.235916,8.198771476745605,653.3001708984375,0.176025390625,0.6827651515151515,0.9696969696969697,1.1438395673465243,1.0183615819209042,0.11689317878945975,0.5607268540439289,0.054674509705958406,0.834526844238861,5
train/pentagon/pentagon_0459.png,pentagon,4,train,RGB,762b6b76e69d39052f01b7c0de2b5bf8,99.416664,124.12766,12.87766,2.5,72.0,169.0,104.05657,62.277504,41.779068,5.603841304779053,367.52313232421875,0.1376953125,0.6945812807881774,0.9655172413793104,1.164929820265846,1.0245231607629428,0.2211908520704154,0.5548470211402335,0.0545336523853107,0.8395706548965894,5
train/square/square_0898.png,square,1,train,RGB,f3a6780a1914d6d4fa0b29138bc4e3f7,170.5836,234.45474,22.936102,106.0,1.0,164.0,191.24416,50.977,140.26715,4.292504787445068,755.3551635742188,0.229248046875,0.8622589531680441,1.0,0.8769189957552308,1.0156841535965389,0.1501396641544623,0.5586326862604098,0.09531226365964379,0.7712191908267426,4
train/cross/cross_0678.png,cross,5,train,RGB,7459449d765a6bf0056de5a7864ef511,233.04868,242.31238,16.876268,41.0,213.0,69.0,213.8428,145.156,68.6868,9.937728881835938,1169.033203125,0.120361328125,0.5862068965517241,1.0,0.8184992354179222,0.8035859820700895,0.19355936448617206,0.5566906726672967,0.16936085505335904,0.5695950368523283,4
train/pentagon/pentagon_0066.png,pentagon,4,train,RGB,65c5a33585265ce5a466b9e00cb43d64,220.53325,209.54274,49.423336,234.0,55.0,225.0,194.5753,127.90099,66.67431,3.7483408451080322,154.7296905517578,0.179931640625,0.7204301075268817,0.9393939393939394,1.195947203355051,1.0329362298528382,0.13128936090722523,0.5571021404645448,0.04746129192425039,0.8636923536461746,5
train/pentagon/pentagon_0127.png,pentagon,4,train,RGB,a9be669fca3ab2973277757e454ef040,242.5,52.799587,180.38223,181.0,244.0,54.0,124.06443,203.503,79.438576,4.289356231689453,452.20428466796875,0.236328125,0.7070854638422206,1.0,1.1465969228672384,1.0194839389152186,0.1456909378985609,0.5590035191812199,0.05391010629580444,0.8405103008388337,5
train/triangle/triangle_0837.png,triangle,2,train,RGB,3fc070192d89b2944fcb810743169804,118.03548,241.13747,193.82483,145.0,151.0,23.0,198.93634,134.614,64.32234,7.588907241821289,665.6512451171875,0.110107421875,0.5016685205784205,0.9354838709677419,0.8638063019471305,1.018058690744921,0.12150245859007651,0.5469584378156513,0.2058288276821263,0.5380243244404025,3
train/pentagon/pentagon_0534.png,pentagon,4,train,RGB,f2b145d4a871ae91e69f73e1d8547434,154.04037,174.21867,231.23886,11.0,250.0,98.5,174.68567,161.268,13.417664,5.186843395233154,227.83888244628906,0.290283203125,0.6740362811791383,1.0,1.1496933410643202,1.0110544217687076,0.10437257010699065,0.5626167766160405,0.04831281764030442,0.8579591100278625,5
train/circle/circle_0569.png,circle,0,train,RGB,2ee880540bc87a157d6e85d0e0ff9c4f,109.10811,134.73608,96.25596,252.0,223.0,204.0,122.686584,229.50499,106.818405,7.130058288574219,555.458984375,0.153564453125,0.8022959183673469,1.0,1.2991859165730801,1.0500834724540902,0.09293881644578086,0.5523915871026449,0.008196195366163594,0.9642413990916475,0
train/triangle/triangle_0331.png,triangle,2,train,RGB,e6650bf1297e57de4b0ba52578a2eb47,13.734546,104.56364,234.96727,162.0,25.0,129.0,92.27176,77.819,14.452759,7.745794773101807,547.2236328125,0.067138671875,0.5456349206349206,0.875,0.9599310885966146,1.0436432637571156,0.23859459283615211,0.5414855008392547,0.19832076733877604,0.5563907591167864,3
train/pentagon/pentagon_0096.png,pentagon,4,train,RGB,92dcd647d98db1e97fd223ec04d951ec,18.131725,104.36364,131.718,58.0,174.0,229.0,81.6987,145.586,63.8873,8.631952285766602,789.23681640625,0.131591796875,0.6875,1.0,1.2369017094847254,1.0266666666666666,0.13350167154833528,0.5551094876165916,0.0474305494776693,0.8471884452685301,5
train/pentagon/pentagon_0116.png,pentagon,4,train,RGB,71e5c1d0f29fd9ec078f0ab4d7cc674d,200.8509,99.70909,213.55879,101.0,5.0,34.0,142.92937,37.01,105.91937,10.04983901977539,1325.5084228515625,0.201416015625,0.6932773109243697,0.9714285714285714,1.1732973921282417,1.0197775030902347,0.07244484546042484,0.5593637184354869,0.050452151650955054,0.862026893536521,5
train/square/square_0110.png,square,1,train,RGB,4d954c142dc173b6c35aeebc03935087,45.116665,127.451515,201.56818,29.0,193.0,3.0,111.2827,122.304,11.021301,6.123704433441162,400.6109924316406,0.1611328125,0.7096774193548387,0.967741935483871,0.9589322008875123,1.0185185185185184,0.18303167378004423,0.5566743122761678,0.09035774680745758,0.7561015290189954,4
train/cross/cross_0519.png,cross,5,train,RGB,9c9053c25c17c62b8111d25c97d2ac49,152.76898,128.13086,195.61713,193.0,240.0,39.0,143.19109,203.033,59.84192,8.5031099319458,761.7693481445312,0.151123046875,0.5354671280276817,1.0,0.6091771799113258,0.8182419035029742,0.13334616980513456,0.5541224967731291,0.1787801365551456,0.5603899609092079,4
train/cross/cross_0536.png,cross,5,train,RGB,5e9a09b31e4c9c341c4cc962bbbd0187,13.977337,146.98158,150.1558,189.0,196.0,172.5,107.57517,191.228,83.652824,5.529195785522461,557.35498046875,0.17236328125,0.5447530864197531,1.0,0.5769938640567767,0.8041002277904328,0.08180765754682329,0.5546546801126503,0.18204411551277397,0.5845419219406555,4
train/circle/circle_0676.png,circle,0,train,RGB,0a9b506d7625af6420aae30de63dada4,212.38867,220.0,202.7698,67.0,43.0,94.0,215.75996,55.99,159.76996,10.663215637207031,1913.77197265625,0.12939453125,0.7840236686390533,1.0,1.3592196786957147,1.0568295114656034,0.11869842171524382,0.551398659820579,0.010675990713637345,0.9553064922996941,1
train/star/star_0689.png,star,3,train,RGB,0bba4ba2d4b7c689771643c5673dfb85,22.3903,190.30023,230.86836,173.5,119.0,45.0,144.71994,126.859505,17.860435,5.147471904754639,248.19174194335938,0.105712890625,0.43649193548387094,0.96875,0.5904121610261427,0.6813532651455547,0.1735311894866613,0.5576178594806748,0.1836488288224682,0.5742300034042123,5
train/cross/cross_0138.png,cross,5,train,RGB,04fb3627bc5405748660990d0e048868,245.31319,97.545784,112.10439,159.0,53.0,204.0,143.38792,101.908005,41.47992,8.082173347473145,630.2083740234375,0.13330078125,0.5681581685744017,1.0,0.5774967052806608,0.829787234042553,0.12685836496761713,0.5530427059638044,0.17725099745447784,0.5533225507227176,4
train/circle/circle_0340.png,circle,0,train,RGB,7321204b94cb58df84e340ff133dc6ec,26.321943,61.316547,115.58273,175.0,87.5,155.0,57.039505,121.3575,64.31799,6.26284646987915,343.66900634765625,0.1357421875,0.792022792022792,0.9629629629629629,1.2759134517133717,1.0480678605089535,0.08563937079387265,0.5517377715920211,0.011532175704106844,0.9524428065725303,1
train/pentagon/pentagon_0206.png,pentagon,4,train,RGB,492363372cfd5d889bcb1bcced4447e7,233.43147,190.06377,184.42062,119.0,49.0,89.0,202.3874,74.490005,127.8974,9.068524360656738,1437.3985595703125,0.179931640625,0.6767676767676768,1.0,1.195947203355051,1.0214830214830213,0.07560459765736452,0.5581719875880911,0.05075682550711801,0.8484490821074993,5
train/star/star_0619.png,star,3,train,RGB,e4a38b506ab8e0d0dc119019223100ac,209.40652,80.92878,140.77448,92.0,182.0,195.0,126.16603,156.57199,30.40596,3.0681941509246826,87.21121215820312,0.082275390625,0.48005698005698005,0.9629629629629629,0.6960662223928903,0.7556053811659192,0.2366484810580695,0.5456743170869988,0.1673999859972391,0.5802798132742214,5
train/triangle/triangle_0357.png,triangle,2,train,RGB,a9b515e1773349bc67d47eb5f3f3daf5,234.00314,49.299843,224.58556,86.0,113.0,107.0,124.508705,104.243,20.265709,8.080735206604004,584.628173828125,0.155517578125,0.5055555555555555,0.9722222222222222,0.8869560200937291,1.0192,0.10122385868896003,0.5560072255869148,0.20590583558523368,0.5598469558406595,3
train/cross/cross_0357.png,cross,5,train,RGB,0ac62a19d314e89366f4c4d7fa9ffbda,212.0308,134.31517,167.69194,234.0,47.0,60.0,161.3571,104.39499,56.962112,9.811992645263672,1193.5025634765625,0.2060546875,0.6336336336336337,0.972972972972973,0.9092949930142518,0.7807585568917669,0.0747708002062503,0.5573637731462819,0.18027867966545624,0.5723933522620013,4
train/pentagon/pentagon_0027.png,pentagon,4,train,RGB,6735f5286657a7acfecb9ce7e153d04f,188.60318,13.167801,214.97505,43.0,122.0,237.0,88.629005,111.489,22.859993,2.5608036518096924,76.7402572631836,0.107666015625,0.7067307692307693,0.9230769230769231,1.2345220407509823,1.0475059382422802,0.2488595824619644,0.5508610867828694,0.05049251592950779,0.8257908846669637,5
train/square/square_0405.png,square,1,train,RGB,ab24455b88f1388dde95326f19c8db94,14.326028,106.22055,238.35342,110.0,152.0,60.0,93.807236,128.954,35.14676,6.3678412437438965,381.60565185546875,0.17822265625,0.7596253902185224,1.0,0.9551697780592713,1.0188415910676898,0.12210819063744574,0.5574409480363455,0.0907966213973857,0.7670750336350455,4
train/cross/cross_0819.png,cross,5,train,RGB,e1e25c840db84e898156d15b0f76d75d,233.49207,15.795918,234.69388,243.0,140.0,63.0,105.84143,162.01901,56.17758,7.508546352386475,633.8536376953125,0.107666015625,0.5625,1.0,0.7853981633973369,0.8204651162790698,0.10721635674982315,0.5507194843948939,0.16916566522080517,0.5874002226565819,4
train/circle/circle_0395.png,circle,0,train,RGB,50989ade707507177fefb9d942308334,205.2045,248.1272,155.68689,86.0,245.0,233.0,224.75511,196.091,28.664108,5.927293300628662,314.04693603515625,0.24951171875,0.7672672672672672,0.972972972972973,1.284283076787379,1.031281533804238,0.027839389111302192,0.5576806713662592,0.005701279697708898,0.9803497447730204,0
train/circle/circle_0783.png,circle,0,train,RGB,b6ae8aff3451e935fe0ab5f19cf53fde,235.91382,78.937164,15.342909,27.0,53.5,37.0,118.623436,43.6955,74.92793,6.125603199005127,531.3603515625,0.135986328125,0.7640603566529492,1.0,1.313467523399652,1.0450281425891184,0.15211030701322084,0.5526283496992385,0.008724092587806265,0.9632494642670322,0
train/triangle/triangle_0150.png,triangle,2,train,RGB,0df2db8b6f50997cc2b2a4342822cfc2,100.578125,94.627235,125.84821,46.0,195.0,231.0,99.965744,154.55301,54.587265,4.313267230987549,291.22332763671875,0.109375,0.5333333333333333,0.9333333333333333,0.9253343253175516,1.0310701956271577,0.21640211687369487,0.5447745946985149,0.19713698269011115,0.5584807983308127,3
train/triangle/triangle_0375.png,triangle,2,train,RGB,56983ea29419d4f2a99ea2e14fbefd5e,67.85029,146.37811,163.97505,242.0,43.0,228.0,124.90435,123.591,1.3133469,8.06258487701416,582.537841796875,0.127197265625,0.5262626262626262,0.9090909090909091,0.8852189142888377,1.0337301587301584,0.07901483521718411,0.5484034060012619,0.19859904985469223,0.5655854393364382,3
train/triangle/triangle_0632.png,triangle,2,train,RGB,ea09ed1bbbbb34e859ddb4c1ef670659,47.43937,121.0,219.6189,116.0,95.0,33.0,110.247925,94.211,16.036926,11.281527519226074,1137.48974609375,0.155029296875,0.5345117845117845,0.9166666666666666,0.8841712288218493,1.0225442834138487,0.1943440148375389,0.5522663631278748,0.19610058062013086,0.5677325916985942,3
train/star/star_0369.png,star,3,train,RGB,e0382dbf12d1a93f36e092fdcd6386e8,149.75497,124.62119,226.20132,250.0,74.0,136.0,143.71634,133.692,10.024338,8.586384773254395,746.6710205078125,0.184326171875,0.42824730572887126,0.9534883720930233,0.552858796913969,0.6643202815662121,0.18803653753840174,0.5620183795753027,0.18624969087917315,0.5776027048658657,5
train/square/square_0571.png,square,1,train,RGB,db7c7b60cb324fbde841d19d051d2d1d,98.24522,160.07536,208.48564,130.5,4.0,158.0,147.10692,59.3795,87.72742,5.001631259918213,684.1007690429688,0.2041015625,0.5225,1.0,1.5623863524096826,1.0270270270270272,0.08283592182429171,0.5592259328816142,0.09290387432759667,0.7589508082546389,4
train/triangle/triangle_0873.png,triangle,2,train,RGB,70478f26a27d67f057bd05a79096c56f,244.90062,247.02795,211.15527,142.0,234.0,108.5,242.3024,192.18501,50.117386,10.3350830078125,935.8157348632812,0.07861328125,0.5366666666666666,0.96,0.9878836273981116,1.0353697749196142,0.2639877873985079,0.54180774275274,0.2035192139579534,0.5532681446502732,3
train/square/square_0480.png,square,1,train,RGB,8ef0401ee2529e33ded010180fe56cda,213.2326,36.699802,174.72366,89.0,102.0,64.0,105.21783,93.781,11.436829,2.1074469089508057,43.13319396972656,0.122802734375,0.6415816326530612,1.0,1.0389356375775187,1.0275791624106232,0.09337635274661518,0.5548825343948932,0.09097393061980726,0.7564149389592099,4
train/circle/circle_0689.png,circle,0,train,RGB,f597c1fb75ce960612c4670ed7aeeb38,53.15964,245.00345,207.4347,213.0,78.0,211.0,183.35931,133.52701,49.832306,4.399799823760986,277.2192687988281,0.353271484375,0.764799154334038,0.9772727272727273,1.3059134069934224,1.024787535410765,0.06538594957470066,0.559872043353759,0.005010954217938509,0.9806306604933623,0
train/triangle/triangle_0839.png,triangle,2,train,RGB,57c35d68c4edd4da16cfeea247b6bcdf,171.30664,17.947369,235.8215,170.0,88.0,14.0,88.63944,104.082,15.442558,10.564372062683105,1026.04345703125,0.106689453125,0.5395061728395062,0.9,0.9026140628655581,1.05683192261185,0.25667089021538125,0.5467816122197812,0.1969546485296953,0.5706560940255098,3
